Time,201Hg,202Hg
,R1-15 Blank-1    3/12/2004 8:21:53 PM    (Run: 1),
57104,1774000.000,919900.000
57187,1757000.000,894700.000
57270,1771000.000,903700.000
57353,1741000.000,889100.000
57436,1753000.000,913700.000
57519,1768000.000,912900.000
57602,1786000.000,916500.000
57685,1777000.000,922700.000
57768,1745000.000,900600.000
57851,1727000.000,891300.000
57934,1726000.000,910200.000
58017,1729000.000,901300.000
58100,1776000.000,897600.000
58183,1732000.000,909500.000
58266,1729000.000,913200.000
58349,1698000.000,902300.000
58432,1712000.000,890800.000
58515,1751000.000,902000.000
58598,1721000.000,907100.000
58681,1752000.000,874700.000
58764,1758000.000,910600.000
58847,1743000.000,913700.000
58930,1731000.000,918800.000
59013,1748000.000,904400.000
59096,1725000.000,914000.000
59179,1752000.000,903800.000
59262,1740000.000,897100.000
59345,1756000.000,897100.000
59428,1732000.000,903500.000
59511,1745000.000,910300.000
59594,1720000.000,918800.000
59677,1734000.000,896000.000
,,
,SC 1B    3/12/2004 8:43:05 PM    (Run: 1),
0,2275.000,1725.000
83,2250.000,1750.000
166,1850.000,1850.000
249,2050.000,1900.000
332,1875.000,1925.000
415,2375.000,1750.000
498,1900.000,1775.000
581,1875.000,1800.000
664,2175.000,2325.000
747,1825.000,1550.000
830,1775.000,1825.000
913,2075.000,2050.000
996,1900.000,1675.000
1079,2250.000,1575.000
1162,2000.000,2025.000
1245,2000.000,2150.000
1328,2250.000,2025.000
1411,1750.000,2075.000
1494,2175.000,1725.000
1577,1925.000,2200.000
1660,1875.000,2000.000
1743,2175.000,1825.000
1826,1750.000,1725.000
1909,2175.000,1675.000
1992,1925.000,1575.000
2075,2200.000,1975.000
2158,2025.000,1575.000
2241,1900.000,1700.000
2324,2050.000,1250.000
2407,1975.000,1800.000
2490,2350.000,1625.000
2573,1775.000,1775.000
2656,1850.000,1650.000
2739,2275.000,1525.000
2822,1950.000,1650.000
2905,1925.000,2075.000
2988,2125.000,1575.000
3071,1625.000,1675.000
3154,1800.000,2475.000
3237,1925.000,1575.000
3320,1875.000,1975.000
3403,1900.000,1875.000
3486,2075.000,1600.000
3569,2325.000,1750.000
3652,2100.000,2100.000
3735,2100.000,1525.000
3818,2175.000,2000.000
3901,2200.000,1925.000
3984,1975.000,2125.000
4067,2400.000,1950.000
4150,1975.000,2050.000
4233,1925.000,1875.000
4316,1875.000,1600.000
4399,2400.000,2025.000
4482,2025.000,2400.000
4565,2275.000,2250.000
4648,2150.000,2025.000
4731,2325.000,2050.000
4814,2000.000,1800.000
4897,1725.000,1125.000
4980,1475.000,1400.000
5063,1425.000,1675.000
5146,1800.000,1800.000
5229,1975.000,1875.000
5312,2000.000,1325.000
5395,2050.000,2300.000
5478,2275.000,2475.000
5561,1750.000,1625.000
5644,1950.000,1675.000
5727,1875.000,1850.000
5810,1950.000,2100.000
5893,1950.000,2250.000
5976,1775.000,2025.000
6059,2075.000,1700.000
6142,2425.000,1875.000
6225,1900.000,1925.000
6308,2225.000,1900.000
6391,2625.000,2225.000
6474,2450.000,1900.000
6557,2275.000,1900.000
6640,2525.000,1850.000
6723,2000.000,1700.000
6806,1950.000,2075.000
6889,1725.000,1525.000
6972,2425.000,2350.000
7055,2100.000,1825.000
7138,2200.000,1850.000
7221,2550.000,2000.000
7304,2375.000,2025.000
7387,2225.000,1850.000
7470,1925.000,1775.000
7553,2125.000,1800.000
7636,2625.000,2075.000
7719,2200.000,2550.000
7802,2200.000,2225.000
7885,2150.000,2075.000
7968,2175.000,2000.000
8051,1775.000,1625.000
8134,2525.000,2075.000
8217,2300.000,2225.000
8300,1900.000,1775.000
8383,1925.000,2325.000
8466,2350.000,2300.000
8549,2275.000,2325.000
8632,2300.000,1850.000
8715,2700.000,2100.000
8798,2500.000,1875.000
8881,2400.000,1925.000
8964,2600.000,2150.000
9047,2825.000,2050.000
9130,1975.000,2275.000
9213,2425.000,1950.000
9296,2600.000,1625.000
9379,1550.000,1075.000
9462,1200.000,875.000
9545,850.000,800.000
9628,925.000,825.000
9711,675.000,875.000
9794,700.000,800.000
9877,525.000,625.000
9960,450.000,575.000
10043,675.000,325.000
10126,425.000,300.000
10209,200.000,200.000
10292,300.000,125.000
10375,325.000,525.000
10458,625.000,575.000
10541,475.000,575.000
10624,800.000,925.000
10707,1000.000,825.000
10790,1025.000,700.000
10873,375.000,150.000
10956,200.000,200.000
11039,275.000,350.000
11122,250.000,275.000
11205,500.000,275.000
11288,350.000,400.000
11371,575.000,475.000
11454,550.000,300.000
11537,925.000,700.000
11620,1875.000,1600.000
11703,3275.000,2400.000
11786,4701.000,3600.000
11869,8652.000,5951.000
11952,14810.000,10130.000
12035,22110.000,15010.000
12118,29970.000,19060.000
12201,37110.000,19230.000
12284,37210.000,18410.000
12367,35230.000,19280.000
12450,38690.000,21860.000
12533,44180.000,27970.000
12616,53980.000,31130.000
12699,68200.000,38090.000
12782,84430.000,46060.000
12865,92500.000,54280.000
12948,105500.000,59270.000
13031,119100.000,64980.000
13114,131100.000,72460.000
13197,145000.000,78940.000
13280,162400.000,91240.000
13363,173400.000,97770.000
13446,196700.000,106100.000
13529,213000.000,115900.000
13612,227500.000,124800.000
13695,251100.000,131200.000
13778,266700.000,140000.000
13861,276700.000,147700.000
13944,277900.000,142800.000
14027,260400.000,141200.000
14110,288300.000,152500.000
14193,306700.000,166100.000
14276,331500.000,182100.000
14359,362800.000,197500.000
14442,400500.000,217400.000
14525,431000.000,236800.000
14608,459200.000,240700.000
14691,486300.000,259400.000
14774,526800.000,274200.000
14857,541100.000,293200.000
14940,574700.000,305800.000
15023,613100.000,318500.000
15106,634500.000,336600.000
15189,665900.000,349000.000
15272,692000.000,363900.000
15355,717800.000,383200.000
15438,732300.000,392000.000
15521,760800.000,395700.000
15604,768900.000,408900.000
15687,802900.000,429800.000
15770,831000.000,442700.000
15853,860200.000,442100.000
15936,872100.000,462300.000
16019,890000.000,474500.000
16102,918000.000,479800.000
16185,942300.000,481600.000
16268,930700.000,489700.000
16351,946400.000,494900.000
16434,986500.000,501500.000
16517,972700.000,511000.000
16600,1001000.000,521800.000
16683,1025000.000,543700.000
16766,1012000.000,539400.000
16849,1038000.000,545200.000
16932,1060000.000,555500.000
17015,1067000.000,563600.000
17098,1058000.000,562000.000
17181,1075000.000,553100.000
17264,1110000.000,567600.000
17347,1102000.000,575500.000
17430,1107000.000,590400.000
17513,1122000.000,572200.000
17596,1129000.000,579100.000
17679,1131000.000,582800.000
17762,1123000.000,590500.000
17845,1132000.000,587100.000
17928,1130000.000,599000.000
18011,1151000.000,588400.000
18094,1158000.000,605600.000
18177,1149000.000,615500.000
18260,1180000.000,610200.000
18343,1184000.000,621000.000
18426,1171000.000,607400.000
18509,1184000.000,609800.000
18592,1178000.000,611700.000
18675,1164000.000,606300.000
18758,1153000.000,613400.000
18841,1179000.000,615300.000
18924,1173000.000,613700.000
19007,1175000.000,617200.000
19090,1183000.000,606800.000
19173,1178000.000,613200.000
19256,1177000.000,610300.000
19339,1182000.000,607800.000
19422,1152000.000,621500.000
19505,1189000.000,612200.000
19588,1169000.000,612700.000
19671,1167000.000,612200.000
19754,1180000.000,614800.000
19837,1136000.000,605100.000
19920,1163000.000,623600.000
20003,1158000.000,608900.000
20086,1198000.000,616900.000
20169,1177000.000,595900.000
20252,1157000.000,620800.000
20335,1161000.000,610400.000
20418,1171000.000,601200.000
20501,1173000.000,617100.000
20584,1213000.000,647700.000
20667,1267000.000,639600.000
20750,1224000.000,649400.000
20833,1225000.000,641400.000
20916,1231000.000,626400.000
20999,1244000.000,637100.000
21082,1235000.000,638500.000
21165,1229000.000,643700.000
21248,1248000.000,649200.000
21331,1218000.000,638800.000
21414,1219000.000,621800.000
21497,1228000.000,647800.000
21580,1219000.000,623800.000
21663,1171000.000,571600.000
21746,1118000.000,566100.000
21829,1084000.000,558800.000
21912,1085000.000,572200.000
21995,1112000.000,583100.000
22078,1124000.000,596500.000
22161,1127000.000,593500.000
22244,1145000.000,603400.000
22327,1163000.000,590700.000
22410,1160000.000,610600.000
22493,1167000.000,614100.000
22576,1174000.000,617800.000
22659,1169000.000,596800.000
22742,1180000.000,610000.000
22825,1201000.000,606900.000
22908,1201000.000,615600.000
22991,1192000.000,626000.000
23074,1177000.000,624300.000
23157,1191000.000,632000.000
23240,1202000.000,626300.000
23323,1216000.000,628800.000
23406,1206000.000,634400.000
23489,1219000.000,623200.000
23572,1232000.000,633700.000
23655,1203000.000,624100.000
23738,1238000.000,634700.000
23821,1218000.000,626300.000
23904,1247000.000,638100.000
23987,1242000.000,636900.000
24070,1211000.000,642800.000
24153,1221000.000,635100.000
24236,1231000.000,645200.000
24319,1221000.000,632900.000
24402,1225000.000,634800.000
24485,1209000.000,635700.000
24568,1214000.000,635900.000
24651,1194000.000,615200.000
24734,1209000.000,634600.000
24817,1195000.000,617800.000
24900,1209000.000,626500.000
24983,1209000.000,630200.000
25066,1142000.000,591500.000
25149,1213000.000,614700.000
25232,1177000.000,610100.000
25315,1143000.000,629000.000
25398,1238000.000,667400.000
25481,1281000.000,696000.000
25564,1324000.000,684000.000
25647,1307000.000,703800.000
25730,1358000.000,722600.000
25813,1414000.000,723400.000
25896,1308000.000,666800.000
25979,1264000.000,664600.000
26062,1269000.000,668300.000
26145,1289000.000,659300.000
26228,1266000.000,662500.000
26311,1270000.000,667000.000
26394,1270000.000,634200.000
26477,1271000.000,664800.000
26560,1288000.000,674400.000
26643,1247000.000,654300.000
26726,1269000.000,660100.000
26809,1242000.000,652300.000
26892,1261000.000,640600.000
26975,1229000.000,661100.000
27058,1249000.000,654500.000
27141,1230000.000,641100.000
27224,1243000.000,650700.000
27307,1272000.000,647100.000
27390,1293000.000,657500.000
27473,1265000.000,661400.000
27556,1218000.000,647900.000
27639,1257000.000,650800.000
27722,1249000.000,657800.000
27805,1264000.000,657000.000
27888,1278000.000,662200.000
27971,1280000.000,660400.000
28054,1224000.000,646700.000
28137,1261000.000,662600.000
28220,1268000.000,667300.000
28303,1245000.000,644400.000
28386,1278000.000,666900.000
28469,1274000.000,662700.000
28552,1249000.000,643400.000
28635,1295000.000,642000.000
28718,1253000.000,662200.000
28801,1270000.000,660800.000
28884,1279000.000,660500.000
28967,1284000.000,650300.000
29050,1230000.000,661500.000
29133,1251000.000,659500.000
29216,1275000.000,649800.000
29299,1281000.000,668400.000
29382,1247000.000,653500.000
29465,1256000.000,635300.000
29548,1234000.000,647400.000
29631,1228000.000,645000.000
29714,1238000.000,653200.000
29797,1248000.000,646800.000
29880,1208000.000,646000.000
29963,1225000.000,648600.000
30046,1260000.000,658600.000
30129,1250000.000,646400.000
30212,1252000.000,652500.000
30295,1262000.000,653700.000
30378,1237000.000,648100.000
30461,1226000.000,634900.000
30544,1246000.000,646000.000
30627,1236000.000,638300.000
30710,1263000.000,638100.000
30793,1243000.000,632700.000
30876,1268000.000,635600.000
30959,1227000.000,626500.000
31042,1231000.000,637300.000
31125,1218000.000,629200.000
31208,1232000.000,630000.000
31291,1222000.000,640300.000
31374,1209000.000,626900.000
31457,1180000.000,631200.000
31540,1191000.000,633800.000
31623,1218000.000,624800.000
31706,1215000.000,626100.000
31789,1242000.000,637000.000
31872,1237000.000,642700.000
31955,1236000.000,642000.000
32038,1210000.000,622600.000
32121,1220000.000,652000.000
32204,1235000.000,651600.000
32287,1233000.000,624900.000
32370,1207000.000,635900.000
32453,1220000.000,636800.000
32536,1213000.000,634300.000
32619,1227000.000,633300.000
32702,1188000.000,640300.000
32785,1218000.000,615300.000
32868,1198000.000,624600.000
32951,1231000.000,644600.000
33034,1233000.000,644000.000
33117,1208000.000,636200.000
33200,1239000.000,650100.000
33283,1220000.000,638700.000
33366,1237000.000,648100.000
33449,1201000.000,642500.000
33532,1218000.000,634300.000
33615,1240000.000,636800.000
33698,1218000.000,642500.000
33781,1245000.000,643500.000
33864,1243000.000,650100.000
33947,1235000.000,655500.000
34030,1252000.000,636100.000
34113,1221000.000,628900.000
34196,1245000.000,643700.000
34279,1248000.000,649000.000
34362,1256000.000,653300.000
34445,1208000.000,639400.000
34528,1254000.000,645100.000
34611,1246000.000,631500.000
34694,1228000.000,648000.000
34777,1218000.000,640100.000
34860,1225000.000,658200.000
34943,1233000.000,653000.000
35026,1253000.000,633100.000
35109,1207000.000,633200.000
35192,1278000.000,674800.000
35275,1242000.000,658400.000
35358,1259000.000,629800.000
35441,1209000.000,622300.000
35524,1210000.000,620400.000
35607,1200000.000,622600.000
35690,1184000.000,614000.000
35773,1183000.000,624000.000
35856,1215000.000,627300.000
35939,1206000.000,637000.000
36022,1196000.000,628900.000
36105,1194000.000,624500.000
36188,1193000.000,626500.000
36271,1204000.000,632100.000
36354,1206000.000,614700.000
36437,1173000.000,612100.000
36520,1190000.000,619200.000
36603,1210000.000,626300.000
36686,1197000.000,627300.000
36769,1209000.000,598300.000
36852,1158000.000,612000.000
36935,1181000.000,612200.000
37018,1202000.000,622200.000
37101,1211000.000,628900.000
37184,1206000.000,621100.000
37267,1213000.000,623900.000
37350,1200000.000,639300.000
37433,1193000.000,619500.000
37516,1186000.000,629300.000
37599,1188000.000,619800.000
37682,1198000.000,628000.000
37765,1186000.000,607600.000
37848,1219000.000,622700.000
37931,1204000.000,620100.000
38014,1191000.000,605800.000
38097,1181000.000,602400.000
38180,1173000.000,633900.000
38263,1246000.000,619600.000
38346,1193000.000,630700.000
38429,1213000.000,622700.000
38512,1199000.000,651400.000
38595,1227000.000,630000.000
38678,1209000.000,625100.000
38761,1188000.000,626300.000
38844,1217000.000,618400.000
38927,1203000.000,631300.000
39010,1205000.000,632000.000
39093,1188000.000,629000.000
39176,1224000.000,644400.000
39259,1212000.000,623700.000
39342,1217000.000,619200.000
39425,1219000.000,625600.000
39508,1203000.000,627500.000
39591,1203000.000,616300.000
39674,1214000.000,626000.000
39757,1212000.000,635800.000
39840,1217000.000,624800.000
39923,1211000.000,623900.000
40006,1199000.000,626800.000
40089,1214000.000,621900.000
40172,1217000.000,649900.000
40255,1205000.000,635400.000
40338,1197000.000,633700.000
40421,1203000.000,624400.000
40504,1204000.000,628600.000
40587,1225000.000,622700.000
40670,1220000.000,633900.000
40753,1182000.000,630500.000
40836,1196000.000,609500.000
40919,1195000.000,622300.000
41002,1207000.000,629700.000
41085,1180000.000,636700.000
41168,1214000.000,629500.000
41251,1190000.000,617700.000
41334,1205000.000,620900.000
41417,1221000.000,627500.000
41500,1194000.000,604200.000
41583,1203000.000,626100.000
41666,1185000.000,626000.000
41749,1225000.000,656800.000
41832,1235000.000,633500.000
41915,1239000.000,625500.000
41998,1220000.000,642200.000
42081,1229000.000,642300.000
42164,1229000.000,651700.000
42247,1231000.000,635200.000
42330,1272000.000,658500.000
42413,1238000.000,642500.000
42496,1240000.000,643400.000
42579,1223000.000,647300.000
42662,1241000.000,644100.000
42745,1235000.000,651800.000
42828,1231000.000,638000.000
42911,1231000.000,640500.000
42994,1231000.000,653900.000
43077,1248000.000,646200.000
43160,1231000.000,648500.000
43243,1213000.000,634300.000
43326,1227000.000,632800.000
43409,1238000.000,649500.000
43492,1225000.000,649400.000
43575,1262000.000,627800.000
43658,1242000.000,629900.000
43741,1218000.000,633800.000
43824,1245000.000,637600.000
43907,1221000.000,630400.000
43990,1215000.000,641200.000
44073,1194000.000,638300.000
44156,1236000.000,646000.000
44239,1235000.000,644900.000
44322,1218000.000,633200.000
44405,1240000.000,656500.000
44488,1243000.000,627000.000
44571,1233000.000,647100.000
44654,1241000.000,621000.000
44737,1235000.000,634100.000
44820,1239000.000,628300.000
44903,1197000.000,643200.000
44986,1231000.000,632600.000
45069,1222000.000,635200.000
45152,1239000.000,631200.000
45235,1237000.000,637800.000
45318,1260000.000,635600.000
45401,1234000.000,627900.000
45484,1233000.000,638500.000
45567,1218000.000,641000.000
45650,1239000.000,645300.000
45733,1229000.000,639000.000
45816,1232000.000,645400.000
45899,1235000.000,635800.000
45982,1225000.000,621500.000
46065,1229000.000,643100.000
46148,1242000.000,628100.000
46231,1231000.000,641100.000
46314,1210000.000,640900.000
46397,1222000.000,624400.000
46480,1163000.000,605000.000
46563,1197000.000,637600.000
46646,1117000.000,591800.000
46729,1147000.000,662200.000
46812,1297000.000,678700.000
46895,1372000.000,694600.000
46978,1283000.000,687800.000
47061,1335000.000,690800.000
47144,1344000.000,691700.000
47227,1340000.000,686200.000
47310,1297000.000,701100.000
47393,1307000.000,678900.000
47476,1308000.000,662600.000
47559,1360000.000,702200.000
47642,1310000.000,690900.000
47725,1313000.000,679700.000
47808,1275000.000,687900.000
47891,1310000.000,691000.000
47974,1324000.000,680900.000
48057,1335000.000,680000.000
48140,1322000.000,702800.000
48223,1289000.000,698200.000
48306,1313000.000,673900.000
48389,1309000.000,670400.000
48472,1304000.000,670400.000
48555,1325000.000,685300.000
48638,1331000.000,666400.000
48721,1307000.000,684400.000
48804,1329000.000,682100.000
